route_id,validation_status,active_status,freshness_score,directness_score,spatial_specificity_score,completeness_score,external_validation_score,model_reliability_score,climate_evidence_confidence,equity_evidence_confidence,charging_evidence_confidence,operator_evidence_confidence,geometry_evidence_confidence,overall_evidence_confidence,evidence_grade,highest_value_missing_evidence,evidence_limitations,evidence_confidence_method,evidence_claim_status
LTFRB_PUJ1001,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2257,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2258,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2259,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2260,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2261,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2262,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2263,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2264,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2265,historic_only,uncertain,10,25.75,45.15,80.0,10,75.0,35.0,25.0,38.0,5.0,49.0,37.43,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2266,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2267,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2268,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2269,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2270,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2271,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2272,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2273,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2274,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2275,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2276,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2277,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2278,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2279,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2280,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2281,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2282,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2283,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2284,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2285,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2286,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2287,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2288,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2289,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2290,historic_only,uncertain,10,25.75,39.95,80.0,10,75.0,35.0,25.0,38.0,5.0,41.0,36.39,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2293,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2294,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2295,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2296,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2297,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2298,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2299,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2300,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2301,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2302,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2303,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2304,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2305,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2306,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2307,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2308,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2309,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2310,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2311,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2312,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2313,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2314,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2315,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2316,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2317,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2318,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
